1,"WAP (feat. Megan Thee Stallion)","Cardi B",41933823,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
2,"Mood (feat. iann dior)",24kGoldn,39888834,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
3,Hawái,Maluma,34192033,https://open.spotify.com/track/1yoMvmasuxZfqHEipJhRbp
4,Dynamite,BTS,27962670,https://open.spotify.com/track/0t1kP63rueHleOhQkYSXFY
5,"Watermelon Sugar","Harry Styles",25237621,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
6,"Blinding Lights","The Weeknd",25078277,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
7,"Savage Love (Laxed - Siren Beat)","Jawsh 685",24513500,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
8,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,23199458,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
9,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",22618350,https://open.spotify.com/track/2DQNYMRjisN3KAPj1bEwOI
10,"Laugh Now Cry Later (feat. Lil Durk)",Drake,22432951,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
11,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",20306118,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
12,"Head & Heart (feat. MNEK)","Joel Corry",19152664,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
13,Heather,"Conan Gray",18344016,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
14,"POPSTAR (feat. Drake)","DJ Khaled",18238487,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq
15,"you broke me first","Tate McRae",17658459,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
16,"Breaking Me",Topic,17474321,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
17,"Ice Cream (with Selena Gomez)",BLACKPINK,17462680,https://open.spotify.com/track/2J4P46vCFm1rPkNkp9pZWX
18,"Roses - Imanbek Remix","SAINt JHN",17408459,https://open.spotify.com/track/2Wo6QQD1KMDWeFkkjLqwx5
