1,"Mood (feat. iann dior)",24kGoldn,39960744,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
2,"WAP (feat. Megan Thee Stallion)","Cardi B",34915133,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
3,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",29828907,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
4,Hawái,Maluma,29733434,https://open.spotify.com/track/1yoMvmasuxZfqHEipJhRbp
5,Dynamite,BTS,27835215,https://open.spotify.com/track/0t1kP63rueHleOhQkYSXFY
6,"Holy (feat. Chance The Rapper)","Justin Bieber",24282760,https://open.spotify.com/track/5u1n1kITHCxxp8twBcZxWy
7,"Blinding Lights","The Weeknd",23475244,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
8,"Watermelon Sugar","Harry Styles",23372224,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
9,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",22348585,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
10,"Savage Love (Laxed - Siren Beat)","Jawsh 685",20984707,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
11,"Laugh Now Cry Later (feat. Lil Durk)",Drake,20415499,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
12,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,19746401,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
13,"Head & Heart (feat. MNEK)","Joel Corry",19290456,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
14,"FRANCHISE (feat. Young Thug & M.I.A.)","Travis Scott",18111805,https://open.spotify.com/track/4jVBIpuOiMj1crqd8LoCrJ
15,"you broke me first","Tate McRae",17538395,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
16,"Relación - Remix",Sech,17457791,https://open.spotify.com/track/35UUpTmrcFXNIVIN26ujXl
17,Heather,"Conan Gray",17183596,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
18,"POPSTAR (feat. Drake)","DJ Khaled",16750813,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq
19,"Roses - Imanbek Remix","SAINt JHN",15690566,https://open.spotify.com/track/2Wo6QQD1KMDWeFkkjLqwx5
20,"What You Know Bout Love","Pop Smoke",15449257,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
21,"UN DIA (ONE DAY) (Feat. Tainy)","J Balvin",14932474,https://open.spotify.com/track/0EhpEsp4L0oRGM0vmeaN5e
22,"Breaking Me",Topic,14580470,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
23,"Ay, DiOs Mío!","KAROL G",14461579,https://open.spotify.com/track/7x4ASXYEKfQBCewcZhK776
24,"La Curiosidad","Jay Wheeler",14361248,https://open.spotify.com/track/4HYDUMY0xSpeBr0AMY9cUz
25,"Ice Cream (with Selena Gomez)",BLACKPINK,14169711,https://open.spotify.com/track/2J4P46vCFm1rPkNkp9pZWX
26,"Mood Swings (feat. Lil Tjay)","Pop Smoke",13847461,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm
27,"Someone You Loved","Lewis Capaldi",13529916,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
28,"Dance Monkey","Tones And I",12968198,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
29,"Tattoo - Remix with Camilo","Rauw Alejandro",12810214,https://open.spotify.com/track/4ZRrLHqzhGRXYj2qcB4s5S
30,"Come & Go (with Marshmello)","Juice WRLD",12673506,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG
31,"Before You Go","Lewis Capaldi",12594138,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
32,"Take You Dancing","Jason Derulo",12563623,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3
33,"Midnight Sky","Miley Cyrus",12377049,https://open.spotify.com/track/27ycaQnQAxaPiyeg3nr2aB
34,"La Jeepeta - Remix","Nio Garcia",12297488,https://open.spotify.com/track/6bvfJf4KjonPMuPfGfy3S2
35,"Put Your Records On","Ritt Momney",11992431,https://open.spotify.com/track/6AGOKlMZWLCaEJGnaROtF9
36,"death bed (coffee for your head)",Powfu,11677632,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
37,Caramelo,Ozuna,11615104,https://open.spotify.com/track/5Jm4w8jmPEBTLjI9vH4fXo
38,"La Tóxica",Farruko,11591913,https://open.spotify.com/track/15OjBeqNX3bShsGYQbteRv
39,"my ex's best friend (with blackbear)","Machine Gun Kelly",11363377,https://open.spotify.com/track/7kDUspsoYfLkWnZR7qwHZl
