1,"Savage Love (Laxed - Siren Beat)","Jawsh 685",32224412,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
2,"WAP (feat. Megan Thee Stallion)","Cardi B",31011059,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
3,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,30538303,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
4,"Blinding Lights","The Weeknd",28462116,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
5,"Watermelon Sugar","Harry Styles",28265526,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
6,"Roses - Imanbek Remix","SAINt JHN",21826721,https://open.spotify.com/track/2Wo6QQD1KMDWeFkkjLqwx5
7,"Smile (with The Weeknd)","Juice WRLD",21517517,https://open.spotify.com/track/6wQlQrTY5mVS8EGaFZVwVF
8,"Breaking Me",Topic,20310909,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
9,"Come & Go (with Marshmello)","Juice WRLD",18228119,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG
10,"UN DIA (ONE DAY) (Feat. Tainy)","J Balvin",17871914,https://open.spotify.com/track/0EhpEsp4L0oRGM0vmeaN5e
11,"Wishing Well","Juice WRLD",16562714,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv
12,"Dance Monkey","Tones And I",16180193,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
13,"death bed (coffee for your head)",Powfu,15823361,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
14,"my future","Billie Eilish",15633168,https://open.spotify.com/track/2ygvZOXrIeVL4xZmAWJT2C
15,"La Jeepeta - Remix","Nio Garcia",15595205,https://open.spotify.com/track/6bvfJf4KjonPMuPfGfy3S2
16,cardigan,"Taylor Swift",15230859,https://open.spotify.com/track/4R2kfaDFhslZEMJqAFNpdd
17,Caramelo,Ozuna,14868686,https://open.spotify.com/track/3gD4J3RUHy4OUuZ3qAiaiG
18,"Head & Heart (feat. MNEK)","Joel Corry",14812100,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
19,"Rain On Me (with Ariana Grande)","Lady Gaga",14711886,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
20,"Mood Swings (feat. Lil Tjay)","Pop Smoke",14670928,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm
21,"ily (i love you baby) (feat. Emilee)","Surf Mesa",14534949,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
22,"Agua (with J Balvin) - Music From ""Sponge On The Run"" Movie",Tainy,14105728,https://open.spotify.com/track/1pqnQ41XbfKjaFu6M0eGJp
23,MAMACITA,"Black Eyed Peas",14037036,https://open.spotify.com/track/24IgCW19L8lXKyFZwzFtD3
24,"Break My Heart","Dua Lipa",13910050,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
25,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","Jack Harlow",13676396,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC
26,"Tattoo - Remix with Camilo","Rauw Alejandro",13668999,https://open.spotify.com/track/4ZRrLHqzhGRXYj2qcB4s5S
27,"Blueberry Faygo","Lil Mosey",13596128,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
28,"La Curiosidad","Jay Wheeler",13486452,https://open.spotify.com/track/4HYDUMY0xSpeBr0AMY9cUz
29,"exile (feat. Bon Iver)","Taylor Swift",13410159,https://open.spotify.com/track/4pvb0WLRcMtbPGmtejJJ6y
30,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",13350641,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
31,Relación,Sech,13268396,https://open.spotify.com/track/3ZG8N7aWw2meb6UrI5ZmnZ
32,"Don't Start Now","Dua Lipa",13222509,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
33,"Someone You Loved","Lewis Capaldi",13212708,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
34,"The Woo (feat. 50 Cent & Roddy Ricch)","Pop Smoke",13118482,https://open.spotify.com/track/1H7KnK26kc1YyellpbINEn
35,"Toosie Slide",Drake,12644133,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
36,"Djadja (feat. Maluma) - Remix","Aya Nakamura",12255568,https://open.spotify.com/track/6AzKhCHOms83jvNVLsz0Bt
37,"Stuck with U (with Justin Bieber)","Ariana Grande",12222464,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
38,"Party Girl",StaySolidRocky,12118271,https://open.spotify.com/track/3IJYUaN3tx04S4TYyZHKoP
39,"Go Crazy","Chris Brown",12041012,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK
40,"Before You Go","Lewis Capaldi",11940496,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
41,"How You Like That",BLACKPINK,11694902,https://open.spotify.com/track/3vAn0qZzdyuHamcrpkfiX3
42,"GREECE (feat. Drake)","DJ Khaled",11679911,https://open.spotify.com/track/35RJhm1pEovTBwnNR0zWad
43,"Ay, DiOs Mío!","KAROL G",11436427,https://open.spotify.com/track/7x4ASXYEKfQBCewcZhK776
44,"Kings & Queens","Ava Max",11278669,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn
45,"Mamichula - con Nicki Nicole",Trueno,11079027,https://open.spotify.com/track/4pXW6ZAHBz7ODXTRKklWrM
46,"TKN (feat. Travis Scott)",ROSALÍA,11078405,https://open.spotify.com/track/4w47S36wQGBhGg073q3nt7
47,"POPSTAR (feat. Drake)","DJ Khaled",11034596,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq
48,"The Box","Roddy Ricch",10671283,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
49,"Intentions (feat. Quavo)","Justin Bieber",10426714,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
50,"Adore You","Harry Styles",10016629,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
51,Supalonely,BENEE,9866509,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
52,Circles,"Post Malone",9668899,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
53,Hawái,Maluma,9431783,https://open.spotify.com/track/4uoR6qeWeuL4Qeu2qJzkuG
54,Tusa,"KAROL G",9287840,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
55,"the 1","Taylor Swift",9206304,https://open.spotify.com/track/0Jlcvv8IykzHaSmj49uNW8
56,Señorita,"Shawn Mendes",9077995,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
57,goosebumps,"Travis Scott",8963191,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
58,"Be Kind (with Halsey)",Marshmello,8881582,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A
59,Memories,"Maroon 5",8795791,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
60,"Sunday Best",Surfaces,8699708,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
61,Falling,"Trevor Daniel",8618729,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
62,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",8556852,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
63,"Lucid Dreams","Juice WRLD",8518068,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
64,Secrets,Regard,8409063,https://open.spotify.com/track/66W1rVTnEv86dIkFhoiElg
65,"bad guy","Billie Eilish",8401464,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
66,"In Your Eyes","The Weeknd",8292527,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
67,"Ride It",Regard,8138692,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
68,"HIGHEST IN THE ROOM","Travis Scott",8138179,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
69,"Say So","Doja Cat",8063795,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
70,"Stunnin' (feat. Harm Franklin)","Curtis Waters",8052838,https://open.spotify.com/track/2D0dj3hVkRQJCp63cxCPEx
71,"you broke me first","Tate McRae",7925543,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
72,"Nobody's Love","Maroon 5",7814157,https://open.spotify.com/track/3kwgqoBqTwoAH4nT29TYrq
73,"Hasta Que Dios Diga","Anuel AA",7805814,https://open.spotify.com/track/06s3QtMJVXw1AJX3UfvZG1
74,"THE SCOTTS","THE SCOTTS",7788422,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
75,"Some Say - Felix Jaehn Remix",Nea,7770176,https://open.spotify.com/track/7C1trmcQQ5n5RNy4l6ziCv
76,Dior,"Pop Smoke",7731266,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
77,"SICKO MODE","Travis Scott",7579838,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
78,"Life Is Good (feat. Drake)",Future,7561349,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
79,ROXANNE,"Arizona Zervas",7503588,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
80,Conversations,"Juice WRLD",7453991,https://open.spotify.com/track/4K06PO78fW4mnBVenxGNob
81,"Lose Somebody",Kygo,7272655,https://open.spotify.com/track/1sgDyuLooyvEML4oHspNza
82,"Elegí (feat. Dímelo Flow)","Rauw Alejandro",7271101,https://open.spotify.com/track/50ZC4PM7hywH27RcCfViau
83,"Hate The Other Side (with Marshmello & The Kid Laroi)","Juice WRLD",7251637,https://open.spotify.com/track/0ada5XsQGLPUVbmTCkAP49
84,GOOBA,6ix9ine,7173853,https://open.spotify.com/track/4NhDYoQTYCdWHTvlbGVgwo
85,"lovely (with Khalid)","Billie Eilish",7162289,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
86,"PORFA Remix ( Feat. Maluma, Nicky Jam, Sech) - Remix",Feid,7159513,https://open.spotify.com/track/7lUdbnz7wsv3C9zzf4WHl9
87,Robbery,"Juice WRLD",7144845,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
88,Azul,"J Balvin",7048365,https://open.spotify.com/track/2lCkncy6bIB0LTMT7kvrD1
89,"my ex's best friend (with blackbear)","Machine Gun Kelly",7045988,https://open.spotify.com/track/70rFIfYN7lU6iTgUIVP42w
