1,"Savage Love (Laxed - Siren Beat)","Jawsh 685",32213438,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
2,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,31441573,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
3,"Blinding Lights","The Weeknd",28638630,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
4,"Watermelon Sugar","Harry Styles",27694331,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
5,"my future","Billie Eilish",23520611,https://open.spotify.com/track/2ygvZOXrIeVL4xZmAWJT2C
6,"Roses - Imanbek Remix","SAINt JHN",22404832,https://open.spotify.com/track/2Wo6QQD1KMDWeFkkjLqwx5
7,cardigan,"Taylor Swift",21068173,https://open.spotify.com/track/4R2kfaDFhslZEMJqAFNpdd
8,"Breaking Me",Topic,19573547,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
9,"Come & Go (with Marshmello)","Juice WRLD",18755776,https://open.spotify.com/track/7y7w4tl4MaRC2UMEj1mPtr
10,"exile (feat. Bon Iver)","Taylor Swift",18179589,https://open.spotify.com/track/4pvb0WLRcMtbPGmtejJJ6y
11,"UN DIA (ONE DAY) (Feat. Tainy)","J Balvin",17956341,https://open.spotify.com/track/0EhpEsp4L0oRGM0vmeaN5e
12,"Wishing Well","Juice WRLD",16868248,https://open.spotify.com/track/6o3QUC5oAE4g6WxRIFcZtb
13,"La Jeepeta - Remix","Nio Garcia",16422823,https://open.spotify.com/track/6bvfJf4KjonPMuPfGfy3S2
14,"Dance Monkey","Tones And I",16371497,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
15,"death bed (coffee for your head)",Powfu,16323343,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
16,"Rain On Me (with Ariana Grande)","Lady Gaga",15545628,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
17,"ily (i love you baby) (feat. Emilee)","Surf Mesa",14957434,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
18,Caramelo,Ozuna,14947164,https://open.spotify.com/track/3gD4J3RUHy4OUuZ3qAiaiG
19,"Agua (with J Balvin) - Music From ""Sponge On The Run"" Movie",Tainy,14747408,https://open.spotify.com/track/1pqnQ41XbfKjaFu6M0eGJp
20,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","Jack Harlow",14679976,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC
21,MAMACITA,"Black Eyed Peas",14239352,https://open.spotify.com/track/24IgCW19L8lXKyFZwzFtD3
22,"Tattoo - Remix with Camilo","Rauw Alejandro",14106682,https://open.spotify.com/track/4ZRrLHqzhGRXYj2qcB4s5S
23,Relación,Sech,14083449,https://open.spotify.com/track/3ZG8N7aWw2meb6UrI5ZmnZ
24,"Blueberry Faygo","Lil Mosey",13868927,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
25,"Break My Heart","Dua Lipa",13824097,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
26,"the 1","Taylor Swift",13738333,https://open.spotify.com/track/0Jlcvv8IykzHaSmj49uNW8
27,"Don't Start Now","Dua Lipa",13520839,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
28,"La Curiosidad","Jay Wheeler",13310388,https://open.spotify.com/track/4HYDUMY0xSpeBr0AMY9cUz
29,"Someone You Loved","Lewis Capaldi",13287513,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
30,"Toosie Slide",Drake,13285459,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
31,"POPSTAR (feat. Drake)","DJ Khaled",13109435,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq
32,"The Woo (feat. 50 Cent & Roddy Ricch)","Pop Smoke",13102912,https://open.spotify.com/track/1H7KnK26kc1YyellpbINEn
33,"How You Like That",BLACKPINK,12578532,https://open.spotify.com/track/3vAn0qZzdyuHamcrpkfiX3
34,"Party Girl",StaySolidRocky,12486464,https://open.spotify.com/track/3IJYUaN3tx04S4TYyZHKoP
35,"Head & Heart (feat. MNEK)","Joel Corry",12394361,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
36,"Stuck with U (with Justin Bieber)","Ariana Grande",12325361,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
37,"Mamichula - con Nicki Nicole",Trueno,12258388,https://open.spotify.com/track/4pXW6ZAHBz7ODXTRKklWrM
38,"Before You Go","Lewis Capaldi",11752920,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
39,"TKN (feat. Travis Scott)",ROSALÍA,11639615,https://open.spotify.com/track/4w47S36wQGBhGg073q3nt7
40,"GREECE (feat. Drake)","DJ Khaled",11470248,https://open.spotify.com/track/35RJhm1pEovTBwnNR0zWad
41,"Go Crazy","Chris Brown",11339424,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK
42,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",11197461,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
43,"Djadja (feat. Maluma) - Remix","Aya Nakamura",11166146,https://open.spotify.com/track/6AzKhCHOms83jvNVLsz0Bt
44,"The Box","Roddy Ricch",11051850,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
45,"the last great american dynasty","Taylor Swift",10836544,https://open.spotify.com/track/2Eeur20xVqfUoM3Q7EFPFt
46,Supalonely,BENEE,10827137,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
47,"Kings & Queens","Ava Max",10669854,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn
48,"Intentions (feat. Quavo)","Justin Bieber",10550443,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
49,"my tears ricochet","Taylor Swift",10484092,https://open.spotify.com/track/1MgV7FIyNxIG7WzMRJV5HC
50,august,"Taylor Swift",10435314,https://open.spotify.com/track/3hUxzQpSfdDqwM3ZTFQY0K
51,"Adore You","Harry Styles",10029829,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
52,Tusa,"KAROL G",9657089,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
53,Circles,"Post Malone",9649200,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
54,"Mood Swings (feat. Lil Tjay)","Pop Smoke",9409543,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm
55,Señorita,"Shawn Mendes",9241660,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
56,goosebumps,"Travis Scott",9157482,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
57,"Ay, DiOs Mío!","KAROL G",9111677,https://open.spotify.com/track/7x4ASXYEKfQBCewcZhK776
58,Hawái,Maluma,9103904,https://open.spotify.com/track/4uoR6qeWeuL4Qeu2qJzkuG
59,"Sunday Best",Surfaces,9098932,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
60,"Be Kind (with Halsey)",Marshmello,8970641,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A
61,"bad guy","Billie Eilish",8944617,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
62,Falling,"Trevor Daniel",8916219,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
63,Memories,"Maroon 5",8897715,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
64,"THE SCOTTS","THE SCOTTS",8856234,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
65,"Nobody's Love","Maroon 5",8715690,https://open.spotify.com/track/3kwgqoBqTwoAH4nT29TYrq
66,mirrorball,"Taylor Swift",8690740,https://open.spotify.com/track/0ZNU020wNYvgW84iljPkPP
67,seven,"Taylor Swift",8630029,https://open.spotify.com/track/6KJqZcs9XDgVck7Lg9QOTC
68,"In Your Eyes","The Weeknd",8573974,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
69,"invisible string","Taylor Swift",8509963,https://open.spotify.com/track/6VsvKPJ4xjVNKpI8VVZ3SV
70,Conversations,"Juice WRLD",8452100,https://open.spotify.com/track/2fZTS0VboxRpF0FdfY7E5P
71,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",8448316,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
72,"HIGHEST IN THE ROOM","Travis Scott",8305279,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
73,"Say So","Doja Cat",8295688,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
74,Secrets,Regard,8172533,https://open.spotify.com/track/66W1rVTnEv86dIkFhoiElg
75,"Ride It",Regard,8131178,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
76,"Lucid Dreams","Juice WRLD",8113632,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
77,"Hasta Que Dios Diga","Anuel AA",8024377,https://open.spotify.com/track/06s3QtMJVXw1AJX3UfvZG1
78,"this is me trying","Taylor Swift",7981241,https://open.spotify.com/track/7kt9e9LFSpN1zQtYEl19o1
79,"everything i wanted","Billie Eilish",7927140,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
80,"Got It On Me","Pop Smoke",7903772,https://open.spotify.com/track/25zlnOAzbVoOzIeXSvQFf1
81,Dior,"Pop Smoke",7896579,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
82,"Stunnin' (feat. Harm Franklin)","Curtis Waters",7807214,https://open.spotify.com/track/2D0dj3hVkRQJCp63cxCPEx
83,"illicit affairs","Taylor Swift",7796587,https://open.spotify.com/track/2NmsngXHeC1GQ9wWrzhOMf
84,"SICKO MODE","Travis Scott",7767424,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
85,ROXANNE,"Arizona Zervas",7718521,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
86,"Hate The Other Side (with Marshmello & The Kid Laroi)","Juice WRLD",7705239,https://open.spotify.com/track/66FgjA5ZQJJuypFG1bc8se
87,"Rags2Riches (feat. ATR Son Son)","Rod Wave",7652192,https://open.spotify.com/track/1ENdcyhqdylaLsPVgB83qq
88,"PORFA Remix ( Feat. Maluma, Nicky Jam, Sech) - Remix",Feid,7614491,https://open.spotify.com/track/7lUdbnz7wsv3C9zzf4WHl9
89,"Some Say - Felix Jaehn Remix",Nea,7611694,https://open.spotify.com/track/7C1trmcQQ5n5RNy4l6ziCv
90,GOOBA,6ix9ine,7599856,https://open.spotify.com/track/4NhDYoQTYCdWHTvlbGVgwo
91,"Elegí (feat. Dímelo Flow)","Rauw Alejandro",7598813,https://open.spotify.com/track/50ZC4PM7hywH27RcCfViau
92,"Life Is Good (feat. Drake)",Future,7572629,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
93,betty,"Taylor Swift",7541234,https://open.spotify.com/track/5kI4eCXXzyuIUXjQra0Cxi
94,"lovely (with Khalid)","Billie Eilish",7482311,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
95,"you broke me first","Tate McRae",7441255,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
96,Azul,"J Balvin",7369120,https://open.spotify.com/track/2lCkncy6bIB0LTMT7kvrD1
97,"Lose Somebody",Kygo,7328665,https://open.spotify.com/track/1sgDyuLooyvEML4oHspNza
98,"GO (feat. Juice WRLD)","The Kid LAROI",7250827,https://open.spotify.com/track/2rPHUAeUPbNgTmK18FPTiZ
99,Righteous,"Juice WRLD",7201091,https://open.spotify.com/track/615vw74T1NebV8pKoutm2J
100,Safaera,"Bad Bunny",7191090,https://open.spotify.com/track/2DEZmgHKAvm41k4J3R2E9Y
101,"Life's A Mess (feat. Halsey)","Juice WRLD",7161646,https://open.spotify.com/track/4h5N4KyWZMtpeH9vhXSXjd
102,Favorito,Camilo,7117927,https://open.spotify.com/track/0jT8Nl0shPS8115is0wD2Q
103,"Play Date","Melanie Martinez",7066712,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA
104,"Yo Perreo Sola","Bad Bunny",7048841,https://open.spotify.com/track/0SqqAgdovOE24BzxIClpjw
105,Robbery,"Juice WRLD",7034444,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
106,"My Oasis (feat. Burna Boy)","Sam Smith",7024040,https://open.spotify.com/track/2KoHxhRyWxJzA0VafWd5Nk
107,"Banana (feat. Shaggy) - DJ FLe - Minisiren Remix",Conkarah,6882008,https://open.spotify.com/track/0dZpw3h6KZhcHec61qwevZ
108,"Savage Remix (feat. Beyoncé)","Megan Thee Stallion",6880551,https://open.spotify.com/track/5v4GgrXPMghOnBBLmveLac
109,Rojo,"J Balvin",6854207,https://open.spotify.com/track/380HmhwTE2NJgawn1NwkXi
110,"mad woman","Taylor Swift",6796343,https://open.spotify.com/track/2QDyYdZyhlP2fp79KZX8Bi
111,Shallow,"Lady Gaga",6715881,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
112,"WHATS POPPIN","Jack Harlow",6664716,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
113,"Tak Tiki Tak","Harry Nach",6613303,https://open.spotify.com/track/7gwwt1IaAWwmB7af0AcuBM
114,"Chicago Freestyle (feat. Giveon)",Drake,6527136,https://open.spotify.com/track/4wVOKKEHUJxHCFFNUWDn0B
115,"I Don't Care (with Justin Bieber)","Ed Sheeran",6482095,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
116,"If the World Was Ending - feat. Julia Michaels","JP Saxe",6456561,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
117,"Are You Bored Yet? (feat. Clairo)",Wallows,6448941,https://open.spotify.com/track/57RA3JGafJm5zRtKJiKPIm
118,"Only You Freestyle","Headie One",6428675,https://open.spotify.com/track/4OENnoidV0h8gJV6bhrw7r
119,Believer,"Imagine Dragons",6329224,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
120,"CÓMO SE SIENTE - Remix","Jhay Cortez",6281858,https://open.spotify.com/track/2tFwfmceQa1Y6nRPhYbEtC
121,"Godzilla (feat. Juice WRLD)",Eminem,6218507,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
122,Heather,"Conan Gray",6213460,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
123,"We Paid (feat. 42 Dugg)","Lil Baby",6170534,https://open.spotify.com/track/6gxKUmycQX7uyMwJcweFjp
124,Falling,"Harry Styles",6150837,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
125,"After Party","Don Toliver",6126064,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da
126,epiphany,"Taylor Swift",6085522,https://open.spotify.com/track/08fa9LFcFBTcilB3iq2e2A
127,"Rover (feat. DTG)",S1mba,6058824,https://open.spotify.com/track/4slSrbTK1sNK4I1mDYEthf
128,"Lose Control",MEDUZA,6008395,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
129,Physical,"Dua Lipa",5980225,https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW
130,Mariposa,"Peach Tree Rascals",5978208,https://open.spotify.com/track/4ja2gzrNh9VNigzoXfmbwD
131,"Oh Juliana",Niack,5976682,https://open.spotify.com/track/4xWzZmX4K1yyrdtRfbUvjt
132,peace,"Taylor Swift",5943851,https://open.spotify.com/track/7MbT4I8qGntX4fMdqMQgke
133,"hot girl bummer",blackbear,5860228,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
134,"Boss Bitch","Doja Cat",5856434,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
135,Alane,"Robin Schulz",5852501,https://open.spotify.com/track/2u6Jm2klS4yvAlbSHlxUwI
136,"Jocelyn Flores",XXXTENTACION,5831929,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
137,"DOLLAZ ON MY HEAD (feat. Young Thug)",Gunna,5826067,https://open.spotify.com/track/3nS9a01VvXHQriLqJYwRqG
138,"when the party's over","Billie Eilish",5802346,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
139,Bläulich,"Apache 207",5787069,https://open.spotify.com/track/2WRTnY0slmFgWcrmEr8dPj
140,"Move Ya Hips (feat. Nicki Minaj & MadeinTYO)","A$AP Ferg",5768616,https://open.spotify.com/track/5esKpsrB3TbGHwFaAjIGMx
141,"Sie ruft","Apache 207",5752169,https://open.spotify.com/track/4CyCHkhRsDXUeP5K4Y3xjU
142,"7 rings","Ariana Grande",5724523,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
143,"rockstar (feat. 21 Savage)","Post Malone",5712590,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
144,"Tilidin Weg","Bonez MC",5674945,https://open.spotify.com/track/1g3J9W88hTG173ySZR6E9S
145,"Beautiful People (feat. Khalid)","Ed Sheeran",5650017,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
146,"Bohemian Rhapsody - 2011 Mix",Queen,5627915,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
147,"Shape of You","Ed Sheeran",5618794,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
148,SAD!,XXXTENTACION,5536690,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
149,"Over Your Head",Future,5534361,https://open.spotify.com/track/0Tcw8w9pvPrZoORgxsNASW
150,"RITMO (Bad Boys For Life)","Black Eyed Peas",5524189,https://open.spotify.com/track/4NCsrTzgVfsDo8nWyP8PPc
151,"What's Love Got to Do with It",Kygo,5440936,https://open.spotify.com/track/3Be7CLdHZpyzsVijme39cW
152,"El Mismo Aire - con Pablo Alborán",Camilo,5388939,https://open.spotify.com/track/5EbtodsuLbxrFDH6j5avVS
153,hoax,"Taylor Swift",5375944,https://open.spotify.com/track/6MWoRt97mnSTXZhu3ggi9C
154,"Say You Won't Let Go","James Arthur",5366874,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
155,Perfect,"Ed Sheeran",5366023,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
