1,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,35694103,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
2,"Savage Love (Laxed - Siren Beat)","Jawsh 685",33897676,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
3,"Blinding Lights","The Weeknd",30485774,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
4,"Watermelon Sugar","Harry Styles",26680752,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
5,"Roses - Imanbek Remix","SAINt JHN",24850657,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
6,"Come & Go (with Marshmello)","Juice WRLD",24370314,https://open.spotify.com/track/7y7w4tl4MaRC2UMEj1mPtr
7,"POPSTAR (feat. Drake)","DJ Khaled",23212151,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq
8,"Wishing Well","Juice WRLD",21316297,https://open.spotify.com/track/6o3QUC5oAE4g6WxRIFcZtb
9,"Breaking Me",Topic,20464143,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
10,"death bed (coffee for your head)",Powfu,18826393,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
11,"Rain On Me (with Ariana Grande)","Lady Gaga",18038748,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
12,"Dance Monkey","Tones And I",17801773,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
13,"ily (i love you baby) (feat. Emilee)","Surf Mesa",17151373,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
14,"La Jeepeta - Remix","Nio Garcia",17051952,https://open.spotify.com/track/1mohfLaTJtB2RplHLQVM70
15,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","Jack Harlow",16616199,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC
16,"How You Like That",BLACKPINK,16565145,https://open.spotify.com/track/3vAn0qZzdyuHamcrpkfiX3
17,"Toosie Slide",Drake,16216732,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
18,"Break My Heart","Dua Lipa",15850548,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
19,MAMACITA,"Black Eyed Peas",15561301,https://open.spotify.com/track/24IgCW19L8lXKyFZwzFtD3
20,"Don't Start Now","Dua Lipa",15509854,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
21,"Blueberry Faygo","Lil Mosey",15431564,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
22,"GREECE (feat. Drake)","DJ Khaled",15266857,https://open.spotify.com/track/35RJhm1pEovTBwnNR0zWad
23,"Party Girl (Remix)",StaySolidRocky,15129295,https://open.spotify.com/track/1eIsyfDHoEbemSnQFsgyAv
24,Relación,Sech,14839677,https://open.spotify.com/track/3ZG8N7aWw2meb6UrI5ZmnZ
25,"The Woo (feat. 50 Cent & Roddy Ricch)","Pop Smoke",14436962,https://open.spotify.com/track/1H7KnK26kc1YyellpbINEn
26,"Stuck with U (with Justin Bieber)","Ariana Grande",14245490,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
27,Caramelo,Ozuna,14035656,https://open.spotify.com/track/3gD4J3RUHy4OUuZ3qAiaiG
28,"TKN (feat. Travis Scott)",ROSALÍA,13845089,https://open.spotify.com/track/4w47S36wQGBhGg073q3nt7
29,"Someone You Loved","Lewis Capaldi",13844591,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
30,"Tattoo - Remix with Camilo","Rauw Alejandro",13786772,https://open.spotify.com/track/4ZRrLHqzhGRXYj2qcB4s5S
31,"Agua (with J Balvin) - Music From ""Sponge On The Run"" Movie",Tainy,13096639,https://open.spotify.com/track/1pqnQ41XbfKjaFu6M0eGJp
32,Supalonely,BENEE,12984867,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
33,"Life's A Mess (feat. Halsey)","Juice WRLD",12952496,https://open.spotify.com/track/4h5N4KyWZMtpeH9vhXSXjd
34,"Before You Go","Lewis Capaldi",12903380,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
35,Conversations,"Juice WRLD",12521962,https://open.spotify.com/track/2fZTS0VboxRpF0FdfY7E5P
36,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",12415166,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
37,"La Curiosidad","Jay Wheeler",12342952,https://open.spotify.com/track/4HYDUMY0xSpeBr0AMY9cUz
38,"Hate The Other Side (with Marshmello & The Kid Laroi)","Juice WRLD",12290847,https://open.spotify.com/track/66FgjA5ZQJJuypFG1bc8se
39,"Intentions (feat. Quavo)","Justin Bieber",12133090,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
40,"The Box","Roddy Ricch",12093576,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
