1,"Mood (feat. iann dior)",24kGoldn,41500977,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
2,"WAP (feat. Megan Thee Stallion)","Cardi B",38686319,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
3,Hawái,Maluma,31447631,https://open.spotify.com/track/1yoMvmasuxZfqHEipJhRbp
4,"Holy (feat. Chance The Rapper)","Justin Bieber",28367431,https://open.spotify.com/track/5u1n1kITHCxxp8twBcZxWy
5,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",27981415,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
6,Dynamite,BTS,27747541,https://open.spotify.com/track/0t1kP63rueHleOhQkYSXFY
7,"Watermelon Sugar","Harry Styles",24284713,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
8,"Blinding Lights","The Weeknd",24241936,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
9,"Savage Love (Laxed - Siren Beat)","Jawsh 685",22546583,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
10,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,21683041,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
11,"Laugh Now Cry Later (feat. Lil Durk)",Drake,21281282,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
12,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",20943667,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
13,"Head & Heart (feat. MNEK)","Joel Corry",20052875,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
14,"POPSTAR (feat. Drake)","DJ Khaled",18556125,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq
15,"you broke me first","Tate McRae",18134868,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
16,Heather,"Conan Gray",17871811,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
17,"Relación - Remix",Sech,16656083,https://open.spotify.com/track/35UUpTmrcFXNIVIN26ujXl
18,"Roses - Imanbek Remix","SAINt JHN",16531357,https://open.spotify.com/track/2Wo6QQD1KMDWeFkkjLqwx5
19,"Breaking Me",Topic,15813359,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
20,"Mood Swings (feat. Lil Tjay)","Pop Smoke",15736591,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm
21,"Ice Cream (with Selena Gomez)",BLACKPINK,15481152,https://open.spotify.com/track/2J4P46vCFm1rPkNkp9pZWX
22,"Ay, DiOs Mío!","KAROL G",15431118,https://open.spotify.com/track/7x4ASXYEKfQBCewcZhK776
23,"UN DIA (ONE DAY) (Feat. Tainy)","J Balvin",15104877,https://open.spotify.com/track/0EhpEsp4L0oRGM0vmeaN5e
24,"La Curiosidad","Jay Wheeler",14285414,https://open.spotify.com/track/4HYDUMY0xSpeBr0AMY9cUz
25,"Come & Go (with Marshmello)","Juice WRLD",13606149,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG
26,"Someone You Loved","Lewis Capaldi",13329329,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
27,"Dance Monkey","Tones And I",13207840,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
28,"La Jeepeta - Remix","Nio Garcia",12627278,https://open.spotify.com/track/6bvfJf4KjonPMuPfGfy3S2
29,"Tattoo - Remix with Camilo","Rauw Alejandro",12581642,https://open.spotify.com/track/4ZRrLHqzhGRXYj2qcB4s5S
30,"Take You Dancing","Jason Derulo",12553057,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3
31,"Before You Go","Lewis Capaldi",12553045,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
32,"Midnight Sky","Miley Cyrus",12418923,https://open.spotify.com/track/27ycaQnQAxaPiyeg3nr2aB
33,Caramelo,Ozuna,12242629,https://open.spotify.com/track/5Jm4w8jmPEBTLjI9vH4fXo
34,"Rain On Me (with Ariana Grande)","Lady Gaga",12068718,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
35,"death bed (coffee for your head)",Powfu,11962930,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
36,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","Jack Harlow",11535303,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC
37,"Wishing Well","Juice WRLD",11520003,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv
38,"Me Gusta (with Cardi B & Myke Towers)",Anitta,11459992,https://open.spotify.com/track/7e1VoRlNumuEkXlITMHKLE
39,"Go Crazy","Chris Brown",11193901,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK
40,"Una Locura",Ozuna,10525566,https://open.spotify.com/track/5y7DaS3jAc9eZzcSOoUIwU
41,"Don't Start Now","Dua Lipa",10434293,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
42,Diamonds,"Sam Smith",10413301,https://open.spotify.com/track/5hvwx5i67IwnCkjl9VHkNv
43,"Blueberry Faygo","Lil Mosey",10403690,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
44,"Kings & Queens","Ava Max",10299111,https://open.spotify.com/track/1InCpEliLCkWHOBdXW7XSx
45,"Agua (with J Balvin) - Music From ""Sponge On The Run"" Movie",Tainy,10236318,https://open.spotify.com/track/1pqnQ41XbfKjaFu6M0eGJp
46,"Mad at Disney","salem ilese",10100245,https://open.spotify.com/track/7aGyRfJWtLqgJaZoG9lJhE
47,"GREECE (feat. Drake)","DJ Khaled",9991129,https://open.spotify.com/track/35RJhm1pEovTBwnNR0zWad
48,"Stuck with U (with Justin Bieber)","Ariana Grande",9908807,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
49,"Mi Cuarto","Jerry Di",9856922,https://open.spotify.com/track/6fmQjRuo7XvRFCK2qex5hQ
50,"Break My Heart","Dua Lipa",9540081,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
51,"Put Your Records On","Ritt Momney",9420660,https://open.spotify.com/track/6AGOKlMZWLCaEJGnaROtF9
52,"Djadja (feat. Maluma) - Remix","Aya Nakamura",9399002,https://open.spotify.com/track/13vDU8nPsvTGEVTMB8Vw7g
53,"How You Like That",BLACKPINK,9243479,https://open.spotify.com/track/3vAn0qZzdyuHamcrpkfiX3
54,"ily (i love you baby) (feat. Emilee)","Surf Mesa",9102036,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
55,Circles,"Post Malone",9081013,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
56,"Smile (with The Weeknd)","Juice WRLD",9046860,https://open.spotify.com/track/6wQlQrTY5mVS8EGaFZVwVF
57,"La Tóxica",Farruko,9001559,https://open.spotify.com/track/15OjBeqNX3bShsGYQbteRv
58,"The Woo (feat. 50 Cent & Roddy Ricch)","Pop Smoke",8984705,https://open.spotify.com/track/1H7KnK26kc1YyellpbINEn
59,goosebumps,"Travis Scott",8714232,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
60,"What You Know Bout Love","Pop Smoke",8709421,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
